quarter,beta1,beta2,beta3,phi,sigma_unemp_rate,sigma_spf_5y_unemp,xi_n,natural_rate
2000 Q1,-0.17249520865013876,-0.06134618518648637,-0.12803594472376179,0.8125677253002773,8.297679821629392e-4,0.07931772014304078,0.26080110711929194,1.3905518936689663
2000 Q2,-0.19427738197781397,-0.05441400367788968,-0.12515433063653658,0.8382239997191286,8.195486024779487e-4,0.16262638578807034,0.2464455252929345,1.8821407441384617
2000 Q3,-0.1878651656224994,-0.06049955279637892,-0.11492325858336143,0.8351864915480476,7.95227019171729e-4,0.27730251767065206,0.24525868952389066,1.986077178569404
2000 Q4,-0.17127021726250846,-0.06067178337615078,-0.11456895663118434,0.8193858729303248,6.475633042402167e-4,1.530411080282814,0.253803962520783,1.4568453237467518
2001 Q1,-0.17708659893273307,-0.06633869964739164,-0.11274752640013094,0.8280686542525681,7.801220462054496e-4,0.07552298912886451,0.24266752779393816,1.8614080318507416
2001 Q2,-0.1740948961359759,-0.07131029814437981,-0.10149200875169727,0.8203607180647717,9.856768526907264e-4,0.14537188481802174,0.24034383535226747,2.1658805534930528
2001 Q3,-0.16732069502945943,-0.06920043810547252,-0.0977125882857766,0.798375583505723,5.622570745125861e-4,2.883193290659062,0.2375323288543092,2.578767694443519
2001 Q4,-0.16122078944395157,-0.06959729006278158,-0.09347117525332535,0.7714539102667711,7.116113084914492e-4,0.05740075268243545,0.23684201985746184,2.902650796214359
2002 Q1,-0.15232471775277384,-0.06991747779573919,-0.0894519097660032,0.748379639533321,7.402071624108772e-4,1.5799663816288014,0.2367938256830823,3.0623104308300517
2002 Q2,-0.15085697807469273,-0.06988659167458497,-0.08869702252585011,0.7435188937126118,5.779434490946313e-4,4.913652119935812,0.234812934278948,3.0785435354536395
2002 Q3,-0.15020796471071918,-0.07059271580958482,-0.08949028585149481,0.7365421262202239,7.594309012186575e-4,0.0586565468074156,0.23306032607017668,3.1516695981249354
2002 Q4,-0.15187744820282598,-0.06874644637059198,-0.09463862991208925,0.7020367520289555,7.754368530834188e-4,2.188119045522922,0.2365203039014392,3.6181433504940563
2003 Q1,-0.1494432495840483,-0.06904167304622269,-0.09480172222329535,0.6837419019348112,5.316326717250114e-4,0.869806631845991,0.237440672533951,3.822002406496837
